,Date,AQI,Sample_Duration,Pollutant_Type
3158,2002-01-02,14,24 HOUR,88101
3159,2002-01-02,14,24 HOUR,88101
3160,2002-01-05,8,24 HOUR,88101
3161,2002-01-05,8,24 HOUR,88101
3162,2002-01-05,8,24 HOUR,88101
3163,2002-01-05,8,24 HOUR,88101
3164,2002-01-05,8,24 HOUR,88101
3165,2002-01-05,8,24 HOUR,88101
3166,2002-01-08,6,24 HOUR,88101
3167,2002-01-08,6,24 HOUR,88101
3168,2002-01-08,6,24 HOUR,88101
3169,2002-01-08,6,24 HOUR,88101
3170,2002-01-08,6,24 HOUR,88101
3171,2002-01-08,6,24 HOUR,88101
3172,2002-01-11,5,24 HOUR,88101
3173,2002-01-11,5,24 HOUR,88101
3174,2002-01-11,5,24 HOUR,88101
3175,2002-01-11,5,24 HOUR,88101
3176,2002-01-11,5,24 HOUR,88101
3177,2002-01-11,5,24 HOUR,88101
3178,2002-01-14,19,24 HOUR,88101
3179,2002-01-14,19,24 HOUR,88101
3180,2002-01-14,19,24 HOUR,88101
3181,2002-01-14,19,24 HOUR,88101
3182,2002-01-14,19,24 HOUR,88101
3183,2002-01-14,19,24 HOUR,88101
3184,2002-01-17,25,24 HOUR,88101
3185,2002-01-17,25,24 HOUR,88101
3186,2002-01-17,25,24 HOUR,88101
3187,2002-01-17,25,24 HOUR,88101
3188,2002-01-17,25,24 HOUR,88101
3189,2002-01-17,25,24 HOUR,88101
3190,2002-01-20,6,24 HOUR,88101
3191,2002-01-20,6,24 HOUR,88101
3192,2002-01-20,6,24 HOUR,88101
3193,2002-01-20,6,24 HOUR,88101
3194,2002-01-20,6,24 HOUR,88101
3195,2002-01-20,6,24 HOUR,88101
3196,2002-01-23,7,24 HOUR,88101
3197,2002-01-23,7,24 HOUR,88101
3198,2002-01-23,7,24 HOUR,88101
3199,2002-01-23,7,24 HOUR,88101
3200,2002-01-23,7,24 HOUR,88101
3201,2002-01-23,7,24 HOUR,88101
3202,2002-01-26,17,24 HOUR,88101
3203,2002-01-26,17,24 HOUR,88101
3204,2002-01-26,17,24 HOUR,88101
3205,2002-01-26,17,24 HOUR,88101
3206,2002-01-26,17,24 HOUR,88101
3207,2002-01-26,17,24 HOUR,88101
3208,2002-01-29,40,24 HOUR,88101
3209,2002-01-29,40,24 HOUR,88101
3210,2002-01-29,40,24 HOUR,88101
3211,2002-01-29,40,24 HOUR,88101
3212,2002-01-29,40,24 HOUR,88101
3213,2002-01-29,40,24 HOUR,88101
3214,2002-02-07,5,24 HOUR,88101
3215,2002-02-07,5,24 HOUR,88101
3216,2002-02-07,5,24 HOUR,88101
3217,2002-02-07,5,24 HOUR,88101
3218,2002-02-07,5,24 HOUR,88101
3219,2002-02-07,5,24 HOUR,88101
3220,2002-02-10,6,24 HOUR,88101
3221,2002-02-10,6,24 HOUR,88101
3222,2002-02-10,6,24 HOUR,88101
3223,2002-02-10,6,24 HOUR,88101
3224,2002-02-10,6,24 HOUR,88101
3225,2002-02-10,6,24 HOUR,88101
3226,2002-02-16,0,24 HOUR,88101
3227,2002-02-16,0,24 HOUR,88101
3228,2002-02-16,0,24 HOUR,88101
3229,2002-02-16,0,24 HOUR,88101
3230,2002-02-16,0,24 HOUR,88101
3231,2002-02-16,0,24 HOUR,88101
3232,2002-02-19,21,24 HOUR,88101
3233,2002-02-19,21,24 HOUR,88101
3234,2002-02-19,21,24 HOUR,88101
3235,2002-02-19,21,24 HOUR,88101
3236,2002-02-19,21,24 HOUR,88101
3237,2002-02-19,21,24 HOUR,88101
3238,2002-02-22,5,24 HOUR,88101
3239,2002-02-22,5,24 HOUR,88101
3240,2002-02-22,5,24 HOUR,88101
3241,2002-02-22,5,24 HOUR,88101
3242,2002-02-22,5,24 HOUR,88101
3243,2002-02-22,5,24 HOUR,88101
3244,2002-02-25,14,24 HOUR,88101
3245,2002-02-25,14,24 HOUR,88101
3246,2002-02-25,14,24 HOUR,88101
3247,2002-02-25,14,24 HOUR,88101
3248,2002-02-25,14,24 HOUR,88101
3249,2002-02-25,14,24 HOUR,88101
3250,2002-02-28,15,24 HOUR,88101
3251,2002-02-28,15,24 HOUR,88101
3252,2002-02-28,15,24 HOUR,88101
3253,2002-02-28,15,24 HOUR,88101
3254,2002-02-28,15,24 HOUR,88101
3255,2002-02-28,15,24 HOUR,88101
3256,2002-03-03,3,24 HOUR,88101
3257,2002-03-03,3,24 HOUR,88101
3258,2002-03-03,3,24 HOUR,88101
3259,2002-03-03,3,24 HOUR,88101
3260,2002-03-03,3,24 HOUR,88101
3261,2002-03-03,3,24 HOUR,88101
3262,2002-03-06,34,24 HOUR,88101
3263,2002-03-06,34,24 HOUR,88101
3264,2002-03-06,34,24 HOUR,88101
3265,2002-03-06,34,24 HOUR,88101
3266,2002-03-06,34,24 HOUR,88101
3267,2002-03-06,34,24 HOUR,88101
3268,2002-03-12,8,24 HOUR,88101
3269,2002-03-12,8,24 HOUR,88101
3270,2002-03-12,8,24 HOUR,88101
3271,2002-03-12,8,24 HOUR,88101
3272,2002-03-12,8,24 HOUR,88101
3273,2002-03-12,8,24 HOUR,88101
3274,2002-03-15,3,24 HOUR,88101
3275,2002-03-15,3,24 HOUR,88101
3276,2002-03-15,3,24 HOUR,88101
3277,2002-03-15,3,24 HOUR,88101
3278,2002-03-15,3,24 HOUR,88101
3279,2002-03-15,3,24 HOUR,88101
3280,2002-03-18,40,24 HOUR,88101
3281,2002-03-18,40,24 HOUR,88101
3282,2002-03-18,40,24 HOUR,88101
3283,2002-03-18,40,24 HOUR,88101
3284,2002-03-18,40,24 HOUR,88101
3285,2002-03-18,40,24 HOUR,88101
3286,2002-03-21,48,24 HOUR,88101
3287,2002-03-21,48,24 HOUR,88101
3288,2002-03-21,48,24 HOUR,88101
3289,2002-03-21,48,24 HOUR,88101
3290,2002-03-21,48,24 HOUR,88101
3291,2002-03-21,48,24 HOUR,88101
3292,2002-03-24,52,24 HOUR,88101
3293,2002-03-24,52,24 HOUR,88101
3294,2002-03-24,52,24 HOUR,88101
3295,2002-03-24,52,24 HOUR,88101
3296,2002-03-24,52,24 HOUR,88101
3297,2002-03-24,52,24 HOUR,88101
3298,2002-03-27,10,24 HOUR,88101
3299,2002-03-27,10,24 HOUR,88101
3300,2002-03-27,10,24 HOUR,88101
3301,2002-03-27,10,24 HOUR,88101
3302,2002-03-27,10,24 HOUR,88101
3303,2002-03-27,10,24 HOUR,88101
3304,2002-03-30,14,24 HOUR,88101
3305,2002-03-30,14,24 HOUR,88101
3306,2002-03-30,14,24 HOUR,88101
3307,2002-03-30,14,24 HOUR,88101
3308,2002-03-30,14,24 HOUR,88101
3309,2002-03-30,14,24 HOUR,88101
3310,2002-04-02,8,24 HOUR,88101
3311,2002-04-02,8,24 HOUR,88101
3312,2002-04-02,8,24 HOUR,88101
3313,2002-04-02,8,24 HOUR,88101
3314,2002-04-02,8,24 HOUR,88101
3315,2002-04-02,8,24 HOUR,88101
3316,2002-04-08,22,24 HOUR,88101
3317,2002-04-08,22,24 HOUR,88101
3318,2002-04-08,22,24 HOUR,88101
3319,2002-04-08,22,24 HOUR,88101
3320,2002-04-08,22,24 HOUR,88101
3321,2002-04-08,22,24 HOUR,88101
3322,2002-04-11,12,24 HOUR,88101
3323,2002-04-11,12,24 HOUR,88101
3324,2002-04-11,12,24 HOUR,88101
3325,2002-04-11,12,24 HOUR,88101
3326,2002-04-11,12,24 HOUR,88101
3327,2002-04-11,12,24 HOUR,88101
3328,2002-04-14,13,24 HOUR,88101
3329,2002-04-14,13,24 HOUR,88101
3330,2002-04-14,13,24 HOUR,88101
3331,2002-04-14,13,24 HOUR,88101
3332,2002-04-14,13,24 HOUR,88101
3333,2002-04-14,13,24 HOUR,88101
3334,2002-04-17,17,24 HOUR,88101
3335,2002-04-17,17,24 HOUR,88101
3336,2002-04-17,17,24 HOUR,88101
3337,2002-04-17,17,24 HOUR,88101
3338,2002-04-17,17,24 HOUR,88101
3339,2002-04-17,17,24 HOUR,88101
3340,2002-04-20,27,24 HOUR,88101
3341,2002-04-20,27,24 HOUR,88101
3342,2002-04-20,27,24 HOUR,88101
3343,2002-04-20,27,24 HOUR,88101
3344,2002-04-20,27,24 HOUR,88101
3345,2002-04-20,27,24 HOUR,88101
3346,2002-04-23,18,24 HOUR,88101
3347,2002-04-23,18,24 HOUR,88101
3348,2002-04-23,18,24 HOUR,88101
3349,2002-04-23,18,24 HOUR,88101
3350,2002-04-23,18,24 HOUR,88101
3351,2002-04-23,18,24 HOUR,88101
3352,2002-04-26,34,24 HOUR,88101
3353,2002-04-26,34,24 HOUR,88101
3354,2002-04-26,34,24 HOUR,88101
3355,2002-04-26,34,24 HOUR,88101
3356,2002-04-26,34,24 HOUR,88101
3357,2002-04-26,34,24 HOUR,88101
3358,2002-05-02,28,24 HOUR,88101
3359,2002-05-02,28,24 HOUR,88101
3360,2002-05-02,28,24 HOUR,88101
3361,2002-05-02,28,24 HOUR,88101
3362,2002-05-02,28,24 HOUR,88101
3363,2002-05-02,28,24 HOUR,88101
3364,2002-05-05,18,24 HOUR,88101
3365,2002-05-05,18,24 HOUR,88101
3366,2002-05-05,18,24 HOUR,88101
3367,2002-05-05,18,24 HOUR,88101
3368,2002-05-05,18,24 HOUR,88101
3369,2002-05-05,18,24 HOUR,88101
3370,2002-05-08,11,24 HOUR,88101
3371,2002-05-08,11,24 HOUR,88101
3372,2002-05-08,11,24 HOUR,88101
3373,2002-05-08,11,24 HOUR,88101
3374,2002-05-08,11,24 HOUR,88101
3375,2002-05-08,11,24 HOUR,88101
3376,2002-05-14,20,24 HOUR,88101
3377,2002-05-14,20,24 HOUR,88101
3378,2002-05-14,20,24 HOUR,88101
3379,2002-05-14,20,24 HOUR,88101
3380,2002-05-14,20,24 HOUR,88101
3381,2002-05-14,20,24 HOUR,88101
3382,2002-05-17,29,24 HOUR,88101
3383,2002-05-17,29,24 HOUR,88101
3384,2002-05-17,29,24 HOUR,88101
3385,2002-05-17,29,24 HOUR,88101
3386,2002-05-17,29,24 HOUR,88101
3387,2002-05-17,29,24 HOUR,88101
3388,2002-05-20,54,24 HOUR,88101
3389,2002-05-20,54,24 HOUR,88101
3390,2002-05-20,54,24 HOUR,88101
3391,2002-05-20,54,24 HOUR,88101
3392,2002-05-20,54,24 HOUR,88101
3393,2002-05-20,54,24 HOUR,88101
3394,2002-05-23,15,24 HOUR,88101
3395,2002-05-23,15,24 HOUR,88101
3396,2002-05-23,15,24 HOUR,88101
3397,2002-05-23,15,24 HOUR,88101
3398,2002-05-23,15,24 HOUR,88101
3399,2002-05-23,15,24 HOUR,88101
3400,2002-05-29,17,24 HOUR,88101
3401,2002-05-29,17,24 HOUR,88101
3402,2002-05-29,17,24 HOUR,88101
3403,2002-05-29,17,24 HOUR,88101
3404,2002-05-29,17,24 HOUR,88101
3405,2002-05-29,17,24 HOUR,88101
3406,2002-06-01,27,24 HOUR,88101
3407,2002-06-01,27,24 HOUR,88101
3408,2002-06-01,27,24 HOUR,88101
3409,2002-06-01,27,24 HOUR,88101
3410,2002-06-01,27,24 HOUR,88101
3411,2002-06-01,27,24 HOUR,88101
3412,2002-06-04,14,24 HOUR,88101
3413,2002-06-04,14,24 HOUR,88101
3414,2002-06-04,14,24 HOUR,88101
3415,2002-06-04,14,24 HOUR,88101
3416,2002-06-04,14,24 HOUR,88101
3417,2002-06-04,14,24 HOUR,88101
3418,2002-06-07,16,24 HOUR,88101
3419,2002-06-07,16,24 HOUR,88101
3420,2002-06-07,16,24 HOUR,88101
3421,2002-06-07,16,24 HOUR,88101
3422,2002-06-07,16,24 HOUR,88101
3423,2002-06-07,16,24 HOUR,88101
3424,2002-06-10,28,24 HOUR,88101
3425,2002-06-10,28,24 HOUR,88101
3426,2002-06-10,28,24 HOUR,88101
3427,2002-06-10,28,24 HOUR,88101
3428,2002-06-10,28,24 HOUR,88101
3429,2002-06-10,28,24 HOUR,88101
3430,2002-06-13,24,24 HOUR,88101
3431,2002-06-13,24,24 HOUR,88101
3432,2002-06-13,24,24 HOUR,88101
3433,2002-06-13,24,24 HOUR,88101
3434,2002-06-13,24,24 HOUR,88101
3435,2002-06-13,24,24 HOUR,88101
3436,2002-06-16,20,24 HOUR,88101
3437,2002-06-16,20,24 HOUR,88101
3438,2002-06-16,20,24 HOUR,88101
3439,2002-06-16,20,24 HOUR,88101
3440,2002-06-16,20,24 HOUR,88101
3441,2002-06-16,20,24 HOUR,88101
3442,2002-06-19,30,24 HOUR,88101
3443,2002-06-19,30,24 HOUR,88101
3444,2002-06-19,30,24 HOUR,88101
3445,2002-06-19,30,24 HOUR,88101
3446,2002-06-19,30,24 HOUR,88101
3447,2002-06-19,30,24 HOUR,88101
3448,2002-06-22,54,24 HOUR,88101
3449,2002-06-22,54,24 HOUR,88101
3450,2002-06-22,54,24 HOUR,88101
3451,2002-06-22,54,24 HOUR,88101
3452,2002-06-22,54,24 HOUR,88101
3453,2002-06-22,54,24 HOUR,88101
3454,2002-06-25,30,24 HOUR,88101
3455,2002-06-25,30,24 HOUR,88101
3456,2002-06-25,30,24 HOUR,88101
3457,2002-06-25,30,24 HOUR,88101
3458,2002-06-25,30,24 HOUR,88101
3459,2002-06-25,30,24 HOUR,88101
3460,2002-06-28,0,24 HOUR,88101
3461,2002-06-28,0,24 HOUR,88101
3462,2002-06-28,0,24 HOUR,88101
3463,2002-06-28,0,24 HOUR,88101
3464,2002-06-28,0,24 HOUR,88101
3465,2002-06-28,0,24 HOUR,88101
3466,2002-07-01,58,24 HOUR,88101
3467,2002-07-01,58,24 HOUR,88101
3468,2002-07-01,58,24 HOUR,88101
3469,2002-07-01,58,24 HOUR,88101
3470,2002-07-01,58,24 HOUR,88101
3471,2002-07-01,58,24 HOUR,88101
3472,2002-07-04,24,24 HOUR,88101
3473,2002-07-04,24,24 HOUR,88101
3474,2002-07-04,24,24 HOUR,88101
3475,2002-07-04,24,24 HOUR,88101
3476,2002-07-04,24,24 HOUR,88101
3477,2002-07-04,24,24 HOUR,88101
3478,2002-07-07,20,24 HOUR,88101
3479,2002-07-07,20,24 HOUR,88101
3480,2002-07-07,20,24 HOUR,88101
3481,2002-07-07,20,24 HOUR,88101
3482,2002-07-07,20,24 HOUR,88101
3483,2002-07-07,20,24 HOUR,88101
3484,2002-07-10,20,24 HOUR,88101
3485,2002-07-10,20,24 HOUR,88101
3486,2002-07-10,20,24 HOUR,88101
3487,2002-07-10,20,24 HOUR,88101
3488,2002-07-10,20,24 HOUR,88101
3489,2002-07-10,20,24 HOUR,88101
3490,2002-07-13,14,24 HOUR,88101
3491,2002-07-13,14,24 HOUR,88101
3492,2002-07-13,14,24 HOUR,88101
3493,2002-07-13,14,24 HOUR,88101
3494,2002-07-13,14,24 HOUR,88101
3495,2002-07-13,14,24 HOUR,88101
3496,2002-07-16,20,24 HOUR,88101
3497,2002-07-16,20,24 HOUR,88101
3498,2002-07-16,20,24 HOUR,88101
3499,2002-07-16,20,24 HOUR,88101
3500,2002-07-16,20,24 HOUR,88101
3501,2002-07-16,20,24 HOUR,88101
3502,2002-07-19,23,24 HOUR,88101
3503,2002-07-19,23,24 HOUR,88101
3504,2002-07-19,23,24 HOUR,88101
3505,2002-07-19,23,24 HOUR,88101
3506,2002-07-19,23,24 HOUR,88101
3507,2002-07-19,23,24 HOUR,88101
3508,2002-07-22,21,24 HOUR,88101
3509,2002-07-22,21,24 HOUR,88101
3510,2002-07-22,21,24 HOUR,88101
3511,2002-07-22,21,24 HOUR,88101
3512,2002-07-22,21,24 HOUR,88101
3513,2002-07-22,21,24 HOUR,88101
3514,2002-07-25,21,24 HOUR,88101
3515,2002-07-25,21,24 HOUR,88101
3516,2002-07-25,21,24 HOUR,88101
3517,2002-07-25,21,24 HOUR,88101
3518,2002-07-25,21,24 HOUR,88101
3519,2002-07-25,21,24 HOUR,88101
3520,2002-07-28,43,24 HOUR,88101
3521,2002-07-28,43,24 HOUR,88101
3522,2002-07-28,43,24 HOUR,88101
3523,2002-07-28,43,24 HOUR,88101
3524,2002-07-28,43,24 HOUR,88101
3525,2002-07-28,43,24 HOUR,88101
3526,2002-07-31,27,24 HOUR,88101
3527,2002-07-31,27,24 HOUR,88101
3528,2002-07-31,27,24 HOUR,88101
3529,2002-07-31,27,24 HOUR,88101
3530,2002-07-31,27,24 HOUR,88101
3531,2002-07-31,27,24 HOUR,88101
3532,2002-08-03,27,24 HOUR,88101
3533,2002-08-03,27,24 HOUR,88101
3534,2002-08-03,27,24 HOUR,88101
3535,2002-08-03,27,24 HOUR,88101
3536,2002-08-03,27,24 HOUR,88101
3537,2002-08-03,27,24 HOUR,88101
3538,2002-08-06,22,24 HOUR,88101
3539,2002-08-06,22,24 HOUR,88101
3540,2002-08-06,22,24 HOUR,88101
3541,2002-08-06,22,24 HOUR,88101
3542,2002-08-06,22,24 HOUR,88101
3543,2002-08-06,22,24 HOUR,88101
3544,2002-08-09,17,24 HOUR,88101
3545,2002-08-09,17,24 HOUR,88101
3546,2002-08-09,17,24 HOUR,88101
3547,2002-08-09,17,24 HOUR,88101
3548,2002-08-09,17,24 HOUR,88101
3549,2002-08-09,17,24 HOUR,88101
3550,2002-08-12,12,24 HOUR,88101
3551,2002-08-12,12,24 HOUR,88101
3552,2002-08-12,12,24 HOUR,88101
3553,2002-08-12,12,24 HOUR,88101
3554,2002-08-12,12,24 HOUR,88101
3555,2002-08-12,12,24 HOUR,88101
3556,2002-08-15,19,24 HOUR,88101
3557,2002-08-15,19,24 HOUR,88101
3558,2002-08-15,19,24 HOUR,88101
3559,2002-08-15,19,24 HOUR,88101
3560,2002-08-15,19,24 HOUR,88101
3561,2002-08-15,19,24 HOUR,88101
3562,2002-08-18,57,24 HOUR,88101
3563,2002-08-18,57,24 HOUR,88101
3564,2002-08-18,57,24 HOUR,88101
3565,2002-08-18,57,24 HOUR,88101
3566,2002-08-18,57,24 HOUR,88101
3567,2002-08-18,57,24 HOUR,88101
3568,2002-08-21,15,24 HOUR,88101
3569,2002-08-21,15,24 HOUR,88101
3570,2002-08-21,15,24 HOUR,88101
3571,2002-08-21,15,24 HOUR,88101
3572,2002-08-21,15,24 HOUR,88101
3573,2002-08-21,15,24 HOUR,88101
3574,2002-08-24,15,24 HOUR,88101
3575,2002-08-24,15,24 HOUR,88101
3576,2002-08-24,15,24 HOUR,88101
3577,2002-08-24,15,24 HOUR,88101
3578,2002-08-24,15,24 HOUR,88101
3579,2002-08-24,15,24 HOUR,88101
3580,2002-08-30,20,24 HOUR,88101
3581,2002-08-30,20,24 HOUR,88101
3582,2002-08-30,20,24 HOUR,88101
3583,2002-08-30,20,24 HOUR,88101
3584,2002-08-30,20,24 HOUR,88101
3585,2002-08-30,20,24 HOUR,88101
3586,2002-09-02,23,24 HOUR,88101
3587,2002-09-02,23,24 HOUR,88101
3588,2002-09-02,23,24 HOUR,88101
3589,2002-09-02,23,24 HOUR,88101
3590,2002-09-02,23,24 HOUR,88101
3591,2002-09-02,23,24 HOUR,88101
3592,2002-09-05,38,24 HOUR,88101
3593,2002-09-05,38,24 HOUR,88101
3594,2002-09-05,38,24 HOUR,88101
3595,2002-09-05,38,24 HOUR,88101
3596,2002-09-05,38,24 HOUR,88101
3597,2002-09-05,38,24 HOUR,88101
3598,2002-09-08,10,24 HOUR,88101
3599,2002-09-08,10,24 HOUR,88101
3600,2002-09-08,10,24 HOUR,88101
3601,2002-09-08,10,24 HOUR,88101
3602,2002-09-08,10,24 HOUR,88101
3603,2002-09-08,10,24 HOUR,88101
3604,2002-09-11,14,24 HOUR,88101
3605,2002-09-11,14,24 HOUR,88101
3606,2002-09-11,14,24 HOUR,88101
3607,2002-09-11,14,24 HOUR,88101
3608,2002-09-11,14,24 HOUR,88101
3609,2002-09-11,14,24 HOUR,88101
3610,2002-09-14,20,24 HOUR,88101
3611,2002-09-14,20,24 HOUR,88101
3612,2002-09-14,20,24 HOUR,88101
3613,2002-09-14,20,24 HOUR,88101
3614,2002-09-14,20,24 HOUR,88101
3615,2002-09-14,20,24 HOUR,88101
3616,2002-09-17,8,24 HOUR,88101
3617,2002-09-17,8,24 HOUR,88101
3618,2002-09-17,8,24 HOUR,88101
3619,2002-09-17,8,24 HOUR,88101
3620,2002-09-17,8,24 HOUR,88101
3621,2002-09-17,8,24 HOUR,88101
3622,2002-09-20,11,24 HOUR,88101
3623,2002-09-20,11,24 HOUR,88101
3624,2002-09-20,11,24 HOUR,88101
3625,2002-09-20,11,24 HOUR,88101
3626,2002-09-20,11,24 HOUR,88101
3627,2002-09-20,11,24 HOUR,88101
3628,2002-09-23,18,24 HOUR,88101
3629,2002-09-23,18,24 HOUR,88101
3630,2002-09-23,18,24 HOUR,88101
3631,2002-09-23,18,24 HOUR,88101
3632,2002-09-23,18,24 HOUR,88101
3633,2002-09-23,18,24 HOUR,88101
3634,2002-09-26,40,24 HOUR,88101
3635,2002-09-26,40,24 HOUR,88101
3636,2002-09-26,40,24 HOUR,88101
3637,2002-09-26,40,24 HOUR,88101
3638,2002-09-26,40,24 HOUR,88101
3639,2002-09-26,40,24 HOUR,88101
3640,2002-09-29,10,24 HOUR,88101
3641,2002-09-29,10,24 HOUR,88101
3642,2002-09-29,10,24 HOUR,88101
3643,2002-09-29,10,24 HOUR,88101
3644,2002-09-29,10,24 HOUR,88101
3645,2002-09-29,10,24 HOUR,88101
3646,2002-10-05,12,24 HOUR,88101
3647,2002-10-05,12,24 HOUR,88101
3648,2002-10-05,12,24 HOUR,88101
3649,2002-10-05,12,24 HOUR,88101
3650,2002-10-05,12,24 HOUR,88101
3651,2002-10-05,12,24 HOUR,88101
3652,2002-10-08,10,24 HOUR,88101
3653,2002-10-08,10,24 HOUR,88101
3654,2002-10-08,10,24 HOUR,88101
3655,2002-10-08,10,24 HOUR,88101
3656,2002-10-08,10,24 HOUR,88101
3657,2002-10-08,10,24 HOUR,88101
3658,2002-10-11,14,24 HOUR,88101
3659,2002-10-11,14,24 HOUR,88101
3660,2002-10-11,14,24 HOUR,88101
3661,2002-10-11,14,24 HOUR,88101
3662,2002-10-11,14,24 HOUR,88101
3663,2002-10-11,14,24 HOUR,88101
3664,2002-10-14,15,24 HOUR,88101
3665,2002-10-14,15,24 HOUR,88101
3666,2002-10-14,15,24 HOUR,88101
3667,2002-10-14,15,24 HOUR,88101
3668,2002-10-14,15,24 HOUR,88101
3669,2002-10-14,15,24 HOUR,88101
3670,2002-10-17,26,24 HOUR,88101
3671,2002-10-17,26,24 HOUR,88101
3672,2002-10-17,26,24 HOUR,88101
3673,2002-10-17,26,24 HOUR,88101
3674,2002-10-17,26,24 HOUR,88101
3675,2002-10-17,26,24 HOUR,88101
3676,2002-10-20,17,24 HOUR,88101
3677,2002-10-20,17,24 HOUR,88101
3678,2002-10-20,17,24 HOUR,88101
3679,2002-10-20,17,24 HOUR,88101
3680,2002-10-20,17,24 HOUR,88101
3681,2002-10-20,17,24 HOUR,88101
3682,2002-10-23,12,24 HOUR,88101
3683,2002-10-23,12,24 HOUR,88101
3684,2002-10-23,12,24 HOUR,88101
3685,2002-10-23,12,24 HOUR,88101
3686,2002-10-23,12,24 HOUR,88101
3687,2002-10-23,12,24 HOUR,88101
3688,2002-10-26,2,24 HOUR,88101
3689,2002-10-26,2,24 HOUR,88101
3690,2002-10-26,2,24 HOUR,88101
3691,2002-10-26,2,24 HOUR,88101
3692,2002-10-26,2,24 HOUR,88101
3693,2002-10-26,2,24 HOUR,88101
3694,2002-10-29,17,24 HOUR,88101
3695,2002-10-29,17,24 HOUR,88101
3696,2002-10-29,17,24 HOUR,88101
3697,2002-10-29,17,24 HOUR,88101
3698,2002-10-29,17,24 HOUR,88101
3699,2002-10-29,17,24 HOUR,88101
3700,2002-11-01,55,24 HOUR,88101
3701,2002-11-01,55,24 HOUR,88101
3702,2002-11-01,55,24 HOUR,88101
3703,2002-11-01,55,24 HOUR,88101
3704,2002-11-01,55,24 HOUR,88101
3705,2002-11-01,55,24 HOUR,88101
3706,2002-11-04,24,24 HOUR,88101
3707,2002-11-04,24,24 HOUR,88101
3708,2002-11-04,24,24 HOUR,88101
3709,2002-11-04,24,24 HOUR,88101
3710,2002-11-04,24,24 HOUR,88101
3711,2002-11-04,24,24 HOUR,88101
3712,2002-11-13,8,24 HOUR,88101
3713,2002-11-13,8,24 HOUR,88101
3714,2002-11-13,8,24 HOUR,88101
3715,2002-11-13,8,24 HOUR,88101
3716,2002-11-13,8,24 HOUR,88101
3717,2002-11-13,8,24 HOUR,88101
3718,2002-11-16,11,24 HOUR,88101
3719,2002-11-16,11,24 HOUR,88101
3720,2002-11-16,11,24 HOUR,88101
3721,2002-11-16,11,24 HOUR,88101
3722,2002-11-16,11,24 HOUR,88101
3723,2002-11-16,11,24 HOUR,88101
3724,2002-11-19,7,24 HOUR,88101
3725,2002-11-19,7,24 HOUR,88101
3726,2002-11-19,7,24 HOUR,88101
3727,2002-11-19,7,24 HOUR,88101
3728,2002-11-19,7,24 HOUR,88101
3729,2002-11-19,7,24 HOUR,88101
3730,2002-11-25,18,24 HOUR,88101
3731,2002-11-25,18,24 HOUR,88101
3732,2002-11-25,18,24 HOUR,88101
3733,2002-11-25,18,24 HOUR,88101
3734,2002-11-25,18,24 HOUR,88101
3735,2002-11-25,18,24 HOUR,88101
3736,2002-11-28,7,24 HOUR,88101
3737,2002-11-28,7,24 HOUR,88101
3738,2002-11-28,7,24 HOUR,88101
3739,2002-11-28,7,24 HOUR,88101
3740,2002-11-28,7,24 HOUR,88101
3741,2002-11-28,7,24 HOUR,88101
3742,2002-12-01,12,24 HOUR,88101
3743,2002-12-01,12,24 HOUR,88101
3744,2002-12-01,12,24 HOUR,88101
3745,2002-12-01,12,24 HOUR,88101
3746,2002-12-01,12,24 HOUR,88101
3747,2002-12-01,12,24 HOUR,88101
3748,2002-12-04,46,24 HOUR,88101
3749,2002-12-04,46,24 HOUR,88101
3750,2002-12-04,46,24 HOUR,88101
3751,2002-12-04,46,24 HOUR,88101
3752,2002-12-04,46,24 HOUR,88101
3753,2002-12-04,46,24 HOUR,88101
3754,2002-12-07,18,24 HOUR,88101
3755,2002-12-07,18,24 HOUR,88101
3756,2002-12-07,18,24 HOUR,88101
3757,2002-12-07,18,24 HOUR,88101
3758,2002-12-07,18,24 HOUR,88101
3759,2002-12-07,18,24 HOUR,88101
3760,2002-12-10,9,24 HOUR,88101
3761,2002-12-10,9,24 HOUR,88101
3762,2002-12-10,9,24 HOUR,88101
3763,2002-12-10,9,24 HOUR,88101
3764,2002-12-10,9,24 HOUR,88101
3765,2002-12-10,9,24 HOUR,88101
3766,2002-12-13,11,24 HOUR,88101
3767,2002-12-13,11,24 HOUR,88101
3768,2002-12-13,11,24 HOUR,88101
3769,2002-12-13,11,24 HOUR,88101
3770,2002-12-13,11,24 HOUR,88101
3771,2002-12-13,11,24 HOUR,88101
3772,2002-12-19,8,24 HOUR,88101
3773,2002-12-19,8,24 HOUR,88101
3774,2002-12-19,8,24 HOUR,88101
3775,2002-12-19,8,24 HOUR,88101
3776,2002-12-19,8,24 HOUR,88101
3777,2002-12-19,8,24 HOUR,88101
3778,2002-12-22,18,24 HOUR,88101
3779,2002-12-22,18,24 HOUR,88101
3780,2002-12-22,18,24 HOUR,88101
3781,2002-12-22,18,24 HOUR,88101
3782,2002-12-22,18,24 HOUR,88101
3783,2002-12-22,18,24 HOUR,88101
3784,2002-12-25,12,24 HOUR,88101
3785,2002-12-25,12,24 HOUR,88101
3786,2002-12-25,12,24 HOUR,88101
3787,2002-12-25,12,24 HOUR,88101
3788,2002-12-25,12,24 HOUR,88101
3789,2002-12-25,12,24 HOUR,88101
3790,2002-12-28,19,24 HOUR,88101
3791,2002-12-28,19,24 HOUR,88101
3792,2002-12-28,19,24 HOUR,88101
